sale_id,sale_date,store_id,product_id,quantity
RU-055241,14-10-2023,ST-45,P-89,7
JY-666735,15-05-2022,ST-58,P-4,6
IP-749426,15-08-2021,ST-46,P-63,6
UC-879116,21-03-2024,ST-12,P-67,1
DC-168362,29-03-2020,ST-51,P-9,2
CI-3232,10-04-2020,ST-6,P-63,6
IK-7780,08-09-2023,ST-58,P-73,7
NO-87752,27-01-2023,ST-1,P-31,5
HD-298400,25-08-2021,ST-19,P-23,4
SS-7070,11-05-2020,ST-17,P-45,10
AI-9450,19-11-2023,ST-10,P-89,6
NS-8194,11-02-2024,ST-33,P-5,10
DY-860272,05-06-2020,ST-44,P-66,6
YL-5413,29-08-2023,ST-5,P-56,10
DU-973596,29-06-2021,ST-52,P-45,5
JQ-9753,15-10-2021,ST-1,P-86,7
OR-69523,20-04-2021,ST-51,P-45,8
LX-956702,24-06-2023,ST-21,P-62,8
EE-67781,10-01-2022,ST-25,P-26,4
SC-87855,26-02-2022,ST-63,P-88,10
LJ-21134,02-05-2021,ST-47,P-86,7
HG-31634,15-06-2023,ST-44,P-88,9
TI-43950,04-06-2020,ST-16,P-10,9
ZQ-727148,21-02-2023,ST-47,P-80,3
NC-91970,04-08-2020,ST-25,P-57,10
YN-580631,03-06-2020,ST-52,P-86,3
IW-9910,21-12-2022,ST-15,P-26,5
SS-0155,26-09-2022,ST-54,P-18,5
PS-5308,09-04-2023,ST-1,P-19,9
UK-31970,28-07-2024,ST-37,P-88,1
NY-019843,20-08-2021,ST-33,P-40,3
DG-949997,15-04-2021,ST-47,P-83,10
UM-45211,19-12-2022,ST-49,P-78,2
TX-12315,03-05-2023,ST-73,P-80,6
FA-35287,12-01-2024,ST-49,P-1,10
TG-0066,10-01-2024,ST-32,P-2,3
AK-0321,09-08-2023,ST-3,P-62,4
VI-83382,04-03-2020,ST-16,P-23,7
HU-682195,06-12-2022,ST-29,P-54,10
YM-5016,23-11-2021,ST-55,P-27,3
YI-411216,13-01-2024,ST-70,P-86,5
EL-0769,29-12-2022,ST-10,P-22,1
SZ-6347,30-04-2022,ST-48,P-47,2
JA-393891,03-05-2023,ST-32,P-36,1
CM-838158,08-03-2024,ST-21,P-21,5
YS-7940,15-03-2021,ST-48,P-56,7
FA-010902,09-07-2020,ST-59,P-70,2
BX-215512,06-07-2022,ST-45,P-21,3
HH-6700,16-05-2021,ST-3,P-14,6
QN-317193,08-01-2023,ST-58,P-84,2
EL-367280,21-05-2021,ST-64,P-26,4
XR-7146,14-07-2021,ST-19,P-5,3
ID-83066,15-12-2023,ST-69,P-79,2
JB-35418,16-05-2024,ST-67,P-6,10
YG-18550,30-09-2022,ST-53,P-58,1
MO-919093,20-02-2023,ST-20,P-82,2
YG-3517,14-11-2020,ST-1,P-82,4
AX-7577,05-03-2024,ST-30,P-6,10
ZZ-1771,05-11-2022,ST-50,P-22,9
LH-4315,03-06-2024,ST-39,P-64,5
YX-69968,12-03-2021,ST-51,P-89,5
GY-388124,22-11-2020,ST-47,P-42,8
FW-85897,26-11-2020,ST-5,P-85,2
WG-4757,18-12-2022,ST-67,P-89,9
GM-51613,04-06-2022,ST-72,P-37,4
VY-7503,17-05-2023,ST-44,P-9,3
AA-026140,08-01-2021,ST-37,P-78,5
XJ-3665,04-11-2023,ST-43,P-39,5
DO-60832,07-03-2022,ST-6,P-52,6
HI-511644,24-12-2021,ST-49,P-32,2
JS-268221,18-09-2020,ST-68,P-74,1
PG-995942,30-10-2022,ST-46,P-4,8
IP-1508,25-10-2021,ST-26,P-51,7
JS-00497,20-09-2021,ST-33,P-60,4
IP-866197,03-11-2020,ST-54,P-9,10
DO-93576,29-06-2023,ST-21,P-49,8
XC-602767,21-02-2022,ST-66,P-16,6
IY-7421,03-01-2023,ST-60,P-33,10
IS-00424,10-08-2022,ST-16,P-56,6
TU-05665,10-10-2022,ST-53,P-67,3
VN-6605,01-01-2021,ST-74,P-47,7
YX-53602,27-02-2021,ST-34,P-86,2
RC-099459,09-03-2021,ST-20,P-18,1
GZ-06900,08-01-2024,ST-44,P-56,10
JW-86761,23-08-2024,ST-31,P-6,10
LA-269767,05-02-2024,ST-1,P-52,1
AS-358609,25-09-2020,ST-10,P-68,5
EN-518131,04-08-2022,ST-6,P-78,7
XR-5338,23-08-2024,ST-16,P-6,5
XH-092841,09-05-2023,ST-29,P-72,10
CE-9576,22-11-2021,ST-35,P-3,4
CT-97379,03-07-2020,ST-4,P-57,6
DP-3748,29-10-2024,ST-5,P-5,5
KN-08031,13-03-2022,ST-18,P-68,10
JU-125554,08-03-2022,ST-53,P-67,5
GY-20317,22-02-2024,ST-14,P-50,4
HU-240862,02-04-2021,ST-27,P-23,3
XH-29519,15-11-2022,ST-54,P-81,3
MP-269649,27-09-2024,ST-34,P-60,3
VM-85415,29-01-2023,ST-27,P-84,2
MN-26168,23-08-2020,ST-66,P-42,2
DI-6082,23-03-2021,ST-26,P-46,8
LW-8211,29-10-2024,ST-61,P-43,2
YK-821795,25-12-2020,ST-18,P-8,10
VD-450914,20-09-2024,ST-37,P-59,9
JD-8115,26-12-2020,ST-29,P-39,5
QT-32027,12-01-2023,ST-30,P-59,5
SA-74804,04-11-2022,ST-15,P-46,9
UZ-8674,24-01-2020,ST-71,P-86,5
MH-77395,10-02-2021,ST-67,P-17,4
KT-34098,14-07-2024,ST-49,P-81,7
PZ-6898,08-03-2022,ST-69,P-50,7
SF-0542,03-08-2022,ST-49,P-19,10
JL-7062,13-09-2022,ST-53,P-62,4
YR-26517,30-03-2020,ST-4,P-66,5
VR-830241,16-03-2020,ST-18,P-26,2
FG-26802,25-01-2021,ST-64,P-51,9
VM-1137,01-04-2022,ST-21,P-26,7
IT-4190,16-04-2022,ST-58,P-14,1
WD-114777,12-05-2023,ST-16,P-73,3
MC-383286,27-10-2023,ST-5,P-29,7
HC-3458,03-08-2020,ST-56,P-46,4
UF-0499,08-04-2021,ST-37,P-74,9
BN-275376,30-09-2024,ST-40,P-41,9
AA-520632,12-06-2020,ST-6,P-40,5
MP-18081,11-06-2023,ST-66,P-26,8
FO-878311,16-06-2022,ST-29,P-73,3
NL-063466,29-08-2021,ST-71,P-49,2
MK-72950,30-09-2024,ST-29,P-77,10
PL-268584,17-02-2023,ST-10,P-81,8
MY-10685,02-04-2022,ST-43,P-18,3
ZJ-1007,14-10-2024,ST-66,P-1,3
KE-1578,29-11-2023,ST-56,P-10,5
JU-444580,29-06-2022,ST-15,P-44,1
BC-670027,01-07-2020,ST-63,P-4,6
OV-569292,03-08-2023,ST-17,P-46,6
BS-15623,12-10-2021,ST-15,P-78,4
XO-38527,29-10-2020,ST-73,P-73,2
VG-7647,30-09-2021,ST-70,P-62,6
NX-579935,07-04-2024,ST-42,P-71,4
WJ-183838,23-10-2024,ST-29,P-13,9
UW-08693,01-06-2022,ST-59,P-22,7
OV-229515,21-04-2020,ST-67,P-14,6
MZ-71674,04-02-2023,ST-62,P-48,6
EO-29084,03-09-2024,ST-38,P-68,2
GX-51198,24-02-2020,ST-46,P-35,3
BZ-1391,20-07-2020,ST-46,P-34,1
RD-80270,12-04-2021,ST-18,P-36,4
JO-007578,31-03-2024,ST-73,P-5,1
TP-73778,28-10-2024,ST-18,P-43,3
EV-470114,10-01-2024,ST-32,P-78,3
UB-212811,26-05-2024,ST-73,P-36,6
LA-834776,26-01-2023,ST-39,P-56,4
DQ-3633,07-06-2022,ST-52,P-51,2
QU-520453,16-09-2022,ST-27,P-83,9
SJ-919201,23-03-2021,ST-37,P-59,4
KY-4859,01-08-2024,ST-54,P-65,1
HC-526323,02-11-2020,ST-53,P-32,4
LI-2534,24-04-2020,ST-35,P-6,6
NM-391278,06-10-2024,ST-57,P-69,7
QB-3269,20-11-2022,ST-7,P-60,6
TA-6323,25-09-2022,ST-61,P-70,5
FK-6618,03-01-2022,ST-45,P-62,6
ES-4978,30-01-2022,ST-70,P-69,4
LU-1886,01-06-2020,ST-75,P-37,7
HS-944301,04-02-2023,ST-15,P-80,8
ER-406198,19-03-2022,ST-21,P-39,7
QI-9060,19-06-2021,ST-5,P-71,10
VY-2890,17-01-2021,ST-69,P-66,2
ZG-593129,10-06-2021,ST-27,P-58,1
QN-74068,25-04-2020,ST-73,P-23,4
CP-9455,20-01-2020,ST-25,P-44,5
HY-06944,04-06-2023,ST-31,P-59,4
SR-636735,01-01-2023,ST-67,P-87,1
YP-62817,27-09-2024,ST-75,P-43,9
RY-8182,05-12-2020,ST-11,P-7,8
IW-43659,04-08-2022,ST-34,P-4,6
BW-46790,16-03-2020,ST-16,P-87,9
GM-60849,18-10-2023,ST-41,P-49,5
AW-6006,01-03-2021,ST-72,P-64,1
QD-179425,30-10-2022,ST-26,P-65,5
WB-265018,12-01-2023,ST-54,P-81,6
BJ-13156,03-12-2022,ST-5,P-12,6
PV-4598,25-06-2020,ST-10,P-81,9
GJ-0125,12-04-2023,ST-6,P-22,2
XL-292083,21-06-2021,ST-53,P-11,3
EC-3400,08-04-2020,ST-2,P-63,6
OW-101160,18-04-2022,ST-60,P-61,10
HB-8748,07-10-2024,ST-8,P-38,7
DF-53153,12-12-2022,ST-65,P-34,10
OY-36191,03-10-2023,ST-16,P-69,3
WF-5979,20-10-2021,ST-34,P-88,9
JB-49920,29-11-2020,ST-72,P-35,9
HF-4135,09-07-2022,ST-52,P-63,1
PW-488319,04-04-2022,ST-19,P-33,4
EJ-22509,24-02-2020,ST-45,P-3,4
KE-903892,20-10-2024,ST-4,P-47,6
JQ-125954,14-01-2022,ST-50,P-62,7
FK-55607,19-08-2023,ST-68,P-65,9
HR-470340,05-11-2023,ST-58,P-53,7
KM-172748,20-08-2020,ST-47,P-72,4
WR-287572,14-06-2024,ST-47,P-12,9
GR-89718,08-02-2024,ST-41,P-51,3
BP-410481,21-09-2024,ST-15,P-29,8
RZ-144367,25-03-2022,ST-13,P-44,10
YP-71879,12-02-2023,ST-26,P-63,6
CP-059596,20-03-2022,ST-56,P-28,5
EK-80706,24-09-2020,ST-14,P-69,8
FV-223023,16-04-2021,ST-1,P-42,3
WB-497621,23-02-2020,ST-59,P-79,3
XF-249744,08-04-2023,ST-17,P-82,7
AN-39598,09-03-2024,ST-5,P-32,1
TT-90573,31-12-2020,ST-9,P-18,2
KZ-26913,02-12-2020,ST-56,P-1,6
II-4068,05-09-2023,ST-9,P-79,10
RM-26892,24-11-2021,ST-24,P-32,8
LS-3352,25-08-2021,ST-43,P-23,1
BV-362644,31-07-2024,ST-23,P-21,6
AY-318405,16-06-2024,ST-65,P-82,10
ZV-137808,07-03-2021,ST-23,P-50,7
RO-9944,30-06-2022,ST-5,P-71,5
DL-7982,27-09-2024,ST-27,P-83,9
SA-127524,28-02-2023,ST-10,P-28,2
DE-221729,12-11-2023,ST-10,P-51,1
ZY-315053,06-03-2022,ST-60,P-53,9
QW-32284,02-07-2023,ST-62,P-64,3
HY-2710,04-08-2021,ST-75,P-77,3
HR-679412,17-02-2023,ST-21,P-35,5
ET-941137,02-09-2022,ST-3,P-89,7
CH-352030,10-05-2023,ST-34,P-7,4
IA-5244,30-11-2022,ST-53,P-60,10
SA-84811,24-05-2023,ST-39,P-69,2
ZK-016863,24-05-2020,ST-52,P-56,1
DJ-91777,28-11-2022,ST-8,P-49,8
NV-80088,30-04-2022,ST-69,P-1,1
VV-29620,28-04-2024,ST-37,P-36,1
ID-483586,27-06-2022,ST-21,P-45,6
HJ-9227,30-04-2021,ST-31,P-70,3
CU-8744,05-10-2021,ST-34,P-37,4
YZ-127550,04-03-2022,ST-19,P-56,1
DQ-12134,25-02-2024,ST-21,P-8,7
XZ-4399,23-02-2022,ST-43,P-2,9
RG-337463,03-10-2020,ST-58,P-35,2
ES-16601,07-03-2020,ST-24,P-30,2
FT-331318,09-04-2023,ST-57,P-26,6
RN-552926,08-01-2021,ST-69,P-69,1
HS-2372,25-05-2020,ST-5,P-83,5
NB-53443,28-08-2021,ST-62,P-4,1
PR-08819,26-08-2021,ST-53,P-88,7
SS-46809,25-08-2023,ST-24,P-87,2
MU-665751,23-02-2020,ST-34,P-1,6
VL-7757,15-10-2021,ST-7,P-63,5
XE-142642,02-07-2023,ST-70,P-68,10
ED-4132,18-02-2024,ST-2,P-65,9
LM-2497,17-02-2021,ST-71,P-19,10
HD-59409,05-11-2020,ST-65,P-82,10
IJ-5759,04-04-2021,ST-26,P-54,1
FN-060879,02-09-2023,ST-28,P-76,3
FF-3519,07-09-2023,ST-43,P-89,9
MC-88286,19-11-2020,ST-75,P-82,9
ZZ-01334,19-05-2021,ST-11,P-43,3
UC-641431,19-08-2024,ST-18,P-69,8
MG-5138,05-03-2022,ST-43,P-77,7
YY-4383,25-12-2021,ST-10,P-60,6
VY-54223,31-10-2024,ST-39,P-57,1
FC-144989,02-10-2020,ST-44,P-18,8
DM-2310,25-06-2020,ST-23,P-57,3
AK-281639,24-02-2021,ST-31,P-30,4
EL-76657,02-02-2022,ST-7,P-67,1
TT-576741,22-08-2020,ST-49,P-49,9
QX-27279,02-08-2023,ST-29,P-81,1
SC-9235,19-03-2024,ST-35,P-17,5
UT-4397,26-10-2022,ST-64,P-82,10
PO-665823,12-02-2021,ST-71,P-67,6
TL-1213,11-10-2021,ST-23,P-56,6
HL-521489,07-07-2021,ST-39,P-5,1
SG-62653,29-10-2020,ST-21,P-56,4
IH-01448,04-11-2020,ST-37,P-15,9
AK-590902,02-08-2023,ST-12,P-33,2
LQ-4085,27-06-2022,ST-27,P-44,3
DC-38643,24-03-2024,ST-36,P-68,5
FW-49577,30-04-2021,ST-4,P-51,2
ZM-8812,12-04-2020,ST-51,P-77,6
TH-7800,11-06-2022,ST-11,P-45,4
VE-25122,16-02-2022,ST-22,P-26,9
KK-963636,02-10-2020,ST-5,P-27,2
RA-748326,13-01-2023,ST-12,P-85,4
CZ-45864,03-05-2021,ST-24,P-4,3
OT-196224,20-03-2023,ST-31,P-47,9
FK-141746,07-08-2022,ST-23,P-28,9
AH-6924,04-02-2024,ST-55,P-28,5
FQ-102496,08-03-2022,ST-5,P-6,8
ER-29944,22-06-2024,ST-23,P-34,5
RD-75763,11-09-2023,ST-52,P-12,8
SD-32755,21-08-2022,ST-70,P-12,7
DD-4412,14-01-2024,ST-19,P-78,5
RY-663844,25-09-2022,ST-18,P-62,3
DO-3099,25-05-2024,ST-65,P-55,5
TD-02848,02-05-2020,ST-28,P-56,9
FW-7778,17-01-2020,ST-14,P-2,9
JE-070671,14-01-2024,ST-44,P-60,8
ZU-0760,20-03-2021,ST-28,P-85,6
KP-6174,08-01-2021,ST-17,P-1,9
WU-187518,14-04-2023,ST-52,P-42,10
CN-177561,18-04-2022,ST-37,P-8,10
EY-329123,24-04-2020,ST-31,P-41,5
PB-583762,15-03-2020,ST-36,P-76,5
NK-965240,04-12-2020,ST-35,P-55,1
IV-98614,23-08-2024,ST-36,P-28,4
NW-4050,15-10-2021,ST-2,P-16,3
JK-8652,13-11-2020,ST-54,P-71,3
OF-098020,09-09-2022,ST-7,P-79,8
GL-405580,25-01-2024,ST-30,P-61,9
XZ-72168,23-04-2023,ST-48,P-53,10
YA-470241,12-05-2023,ST-11,P-38,9
KN-7333,08-03-2020,ST-28,P-37,9
IK-45162,27-11-2021,ST-1,P-36,2
FC-891206,14-06-2023,ST-52,P-47,4
QV-36870,16-01-2024,ST-8,P-10,8
OR-06692,26-02-2021,ST-11,P-53,8
PH-540969,17-02-2023,ST-69,P-41,2
XN-0858,03-05-2023,ST-67,P-81,3
BY-661181,05-10-2023,ST-49,P-47,7
KD-661170,13-10-2024,ST-52,P-82,1
KQ-3421,13-09-2023,ST-4,P-55,2
ZY-580158,04-05-2020,ST-66,P-81,7
VS-689746,04-05-2020,ST-36,P-47,7
TJ-23840,30-05-2020,ST-17,P-23,6
RC-7397,17-01-2021,ST-34,P-37,9
QG-900207,23-04-2024,ST-41,P-62,10
FE-018084,12-03-2021,ST-8,P-1,5
HT-414827,23-02-2024,ST-45,P-69,10
ZU-45077,30-07-2023,ST-12,P-3,8
DU-2371,05-01-2024,ST-4,P-26,5
EV-804884,27-03-2020,ST-21,P-37,1
LR-602357,21-03-2021,ST-35,P-60,8
BK-34835,26-03-2024,ST-12,P-79,1
SX-20477,10-04-2024,ST-16,P-2,1
YD-41204,16-01-2021,ST-62,P-20,6
CV-5862,30-01-2022,ST-28,P-30,5
AT-0995,26-07-2022,ST-12,P-85,7
SP-31325,29-11-2022,ST-69,P-73,3
EL-22945,26-05-2023,ST-68,P-27,6
UW-42948,16-12-2021,ST-4,P-65,2
CF-7537,09-02-2022,ST-18,P-53,6
NZ-00158,27-01-2023,ST-32,P-25,6
UG-2261,27-05-2024,ST-58,P-29,8
ZP-05745,10-03-2021,ST-50,P-47,10
YM-069426,10-08-2020,ST-70,P-42,1
AH-574180,25-01-2023,ST-20,P-6,2
SA-99715,14-11-2020,ST-26,P-54,2
MJ-1077,29-02-2024,ST-62,P-64,7
VN-2845,03-03-2024,ST-62,P-58,4
PW-632834,11-10-2024,ST-67,P-54,5
NU-200967,28-01-2022,ST-24,P-21,10
IA-26655,17-10-2021,ST-42,P-69,3
EF-7994,25-01-2020,ST-33,P-18,5
DI-13028,29-01-2020,ST-60,P-66,8
ZZ-2642,30-03-2020,ST-25,P-71,9
WK-6512,08-11-2022,ST-51,P-56,4
FU-24820,31-10-2023,ST-23,P-32,8
RW-7303,26-11-2021,ST-71,P-1,5
BR-34827,24-12-2022,ST-68,P-27,3
EJ-3540,21-10-2023,ST-19,P-78,7
UZ-725235,30-10-2024,ST-66,P-44,7
LR-90154,23-07-2023,ST-13,P-13,7
DV-463683,21-08-2020,ST-14,P-53,7
TJ-9735,23-12-2021,ST-73,P-68,5
ZK-12229,12-09-2022,ST-70,P-80,6
IZ-4796,11-07-2024,ST-29,P-23,6
MI-5059,08-03-2021,ST-51,P-56,3
NU-190394,22-07-2021,ST-7,P-61,2
QP-25175,29-04-2022,ST-16,P-67,1
GI-04448,25-10-2024,ST-66,P-8,5
YB-7269,05-08-2023,ST-35,P-5,1
CE-0622,03-08-2024,ST-6,P-80,9
TG-144134,30-04-2023,ST-1,P-67,4
YK-37635,16-06-2021,ST-24,P-60,3
OR-376119,14-01-2020,ST-6,P-58,10
DY-1890,26-12-2021,ST-4,P-51,4
GE-80878,25-09-2023,ST-34,P-23,9
MW-101051,10-09-2020,ST-57,P-31,10
TM-7740,06-05-2021,ST-60,P-56,7
JW-3637,26-09-2021,ST-25,P-64,10
RR-541943,21-06-2024,ST-66,P-81,5
MB-588887,13-02-2022,ST-56,P-70,6
VM-693852,09-09-2020,ST-68,P-48,2
DF-251066,14-06-2020,ST-44,P-30,7
TK-14315,27-01-2023,ST-62,P-15,1
GJ-8057,22-10-2022,ST-66,P-85,3
CJ-927373,08-12-2021,ST-32,P-14,8
MA-2896,27-09-2022,ST-37,P-15,8
VS-21845,21-08-2022,ST-57,P-63,2
KQ-7319,09-09-2022,ST-26,P-38,6
IA-730697,16-12-2020,ST-12,P-61,2
SU-6053,29-04-2023,ST-23,P-12,10
SS-0494,16-10-2020,ST-7,P-46,10
JV-714869,31-03-2020,ST-22,P-25,7
AQ-970523,04-10-2024,ST-69,P-42,9
AF-7963,30-12-2022,ST-5,P-62,6
DH-55544,27-10-2024,ST-32,P-65,2
GD-48345,16-04-2021,ST-34,P-59,2
MF-733673,02-03-2021,ST-42,P-29,7
OY-68331,19-05-2020,ST-47,P-14,6
WM-938771,18-08-2022,ST-30,P-70,8
AT-47784,31-01-2023,ST-64,P-61,10
LR-2914,01-02-2021,ST-31,P-76,10
ZT-23013,04-07-2022,ST-71,P-57,6
ZS-860397,01-02-2024,ST-63,P-54,10
XJ-61464,14-09-2023,ST-75,P-32,5
DF-7587,03-03-2020,ST-7,P-29,5
OH-7565,03-04-2020,ST-73,P-62,2
UP-586518,19-05-2021,ST-51,P-49,10
VG-25873,09-12-2020,ST-49,P-53,7
MN-29309,31-05-2024,ST-6,P-63,7
FN-6342,20-01-2020,ST-41,P-81,2
NH-931402,10-07-2020,ST-44,P-81,5
SQ-10054,24-06-2020,ST-53,P-17,10
IQ-62930,27-06-2023,ST-36,P-76,6
VT-91891,16-11-2022,ST-5,P-21,7
IL-912871,01-11-2024,ST-42,P-32,4
AL-5553,24-08-2023,ST-46,P-14,3
CT-97815,21-08-2020,ST-30,P-7,10
FK-991296,11-06-2022,ST-35,P-21,6
MZ-89605,25-05-2024,ST-17,P-58,5
EM-97287,23-10-2021,ST-65,P-51,9
ZF-9664,14-10-2024,ST-37,P-37,6
FH-736765,05-06-2024,ST-68,P-12,4
CD-78408,06-03-2021,ST-39,P-45,8
VE-7684,19-04-2021,ST-65,P-54,5
JN-4015,15-09-2023,ST-21,P-12,6
XK-2504,05-05-2023,ST-17,P-53,3
SA-498513,18-06-2023,ST-54,P-32,10
EY-609825,03-01-2022,ST-38,P-53,2
NY-97628,18-03-2023,ST-19,P-86,3
NR-26540,09-05-2021,ST-70,P-1,5
RW-70204,08-12-2023,ST-46,P-26,10
HF-94703,10-12-2022,ST-11,P-62,8
YU-614450,31-01-2021,ST-22,P-73,2
YX-26849,24-03-2023,ST-23,P-48,3
UR-3092,11-05-2021,ST-37,P-19,3
UJ-930223,14-07-2022,ST-46,P-63,9
FP-38504,31-03-2022,ST-37,P-57,4
GV-13105,08-11-2020,ST-55,P-32,9
HB-23335,01-06-2021,ST-22,P-16,10
GS-840173,23-10-2024,ST-46,P-53,5
ZP-5797,14-03-2023,ST-58,P-24,1
DG-22940,03-03-2020,ST-30,P-25,2
GW-39613,29-08-2023,ST-63,P-15,4
IE-62900,04-05-2023,ST-15,P-63,9
XY-190869,06-11-2021,ST-62,P-60,5
TQ-172906,26-05-2021,ST-64,P-29,3
II-406020,22-03-2024,ST-47,P-43,7
FR-05943,02-06-2020,ST-68,P-44,1
RS-61853,25-09-2024,ST-68,P-60,6
JL-34277,26-02-2020,ST-58,P-51,4
BY-626277,26-05-2023,ST-9,P-63,4
KX-20728,21-07-2021,ST-18,P-60,6
PP-69763,18-04-2021,ST-15,P-83,3
TA-728961,13-12-2020,ST-58,P-34,6
QB-0667,07-05-2024,ST-12,P-64,8
VN-78116,08-10-2023,ST-24,P-78,3
SB-258834,12-06-2022,ST-9,P-68,3
TM-197285,06-04-2024,ST-69,P-46,9
OW-10090,30-04-2024,ST-73,P-22,8
XL-154743,07-06-2020,ST-58,P-27,6
OX-254002,25-08-2021,ST-20,P-35,8
XK-85723,09-06-2021,ST-63,P-2,10
VK-489348,27-03-2024,ST-56,P-65,6
ZF-952070,16-12-2023,ST-46,P-86,4
GR-8570,16-04-2023,ST-44,P-60,1
CK-77281,22-02-2020,ST-29,P-56,1
PR-123048,05-03-2022,ST-61,P-9,1
AW-438786,10-03-2023,ST-74,P-23,8
TD-7931,13-10-2020,ST-60,P-6,6
RB-327166,11-10-2022,ST-39,P-71,2
DI-247836,22-09-2023,ST-67,P-49,2
PR-32470,02-03-2021,ST-53,P-1,7
MY-096353,04-11-2021,ST-32,P-57,9
RW-452021,18-01-2021,ST-63,P-86,6
EH-29824,12-08-2020,ST-51,P-65,6
AB-37846,01-09-2021,ST-6,P-76,4
HE-6552,10-05-2023,ST-17,P-11,2
XN-900606,11-07-2021,ST-23,P-50,5
NT-6344,05-09-2021,ST-62,P-54,7
VG-3340,15-03-2020,ST-13,P-27,4
YW-224658,04-11-2020,ST-65,P-20,9
JV-432438,19-05-2024,ST-74,P-17,10
BM-3705,23-10-2022,ST-22,P-1,3
AT-52661,24-01-2021,ST-50,P-14,7
WJ-7317,07-06-2021,ST-4,P-32,10
TH-29154,03-05-2023,ST-64,P-64,1
OO-237539,18-10-2020,ST-1,P-42,6
BD-81561,16-10-2020,ST-32,P-72,6
XX-07317,10-09-2020,ST-55,P-34,4
NH-7873,23-01-2022,ST-43,P-44,3
HO-222413,06-09-2020,ST-57,P-29,10
SV-4110,20-07-2023,ST-30,P-85,4
GM-14043,27-04-2023,ST-45,P-88,1
GF-923694,27-08-2023,ST-70,P-23,2
MG-33130,03-10-2022,ST-7,P-66,3
VU-7846,28-05-2020,ST-51,P-22,10
DW-3317,06-09-2022,ST-19,P-16,7
YW-6797,11-11-2024,ST-44,P-57,7
YI-574901,22-02-2020,ST-63,P-79,8
OA-1293,04-02-2022,ST-9,P-60,5
BP-458667,02-04-2021,ST-63,P-41,9
FX-332906,19-04-2023,ST-32,P-55,2
UF-48153,28-01-2020,ST-58,P-73,4
IQ-52407,27-05-2024,ST-20,P-5,1
CA-1701,31-10-2020,ST-7,P-81,6
SG-281391,16-11-2021,ST-47,P-61,7
ZY-65972,10-02-2021,ST-49,P-5,8
BL-518436,25-07-2020,ST-31,P-9,5
CP-4682,17-09-2023,ST-39,P-58,9
QL-977048,30-09-2020,ST-75,P-79,3
CH-0103,22-09-2024,ST-37,P-43,10
EB-3142,18-12-2022,ST-48,P-87,8
XC-3634,20-10-2022,ST-43,P-42,5
SX-2055,18-09-2024,ST-13,P-25,6
LL-243371,31-03-2023,ST-60,P-38,1
FE-822753,30-12-2021,ST-31,P-12,6
QG-61145,17-11-2021,ST-51,P-55,5
EC-438584,25-08-2020,ST-39,P-58,6
HR-21356,23-04-2024,ST-29,P-73,2
NG-488014,08-06-2021,ST-10,P-23,3
UF-10370,19-06-2021,ST-20,P-25,10
JE-89585,04-01-2024,ST-10,P-55,4
GH-060378,24-12-2023,ST-23,P-74,5
TR-20568,26-06-2022,ST-29,P-26,7
GO-810417,18-12-2022,ST-66,P-9,2
RZ-281871,09-02-2024,ST-29,P-64,9
NQ-59560,26-02-2024,ST-55,P-7,10
EA-0510,17-08-2020,ST-64,P-24,1
FV-0298,23-02-2020,ST-72,P-31,3
HB-806246,08-06-2021,ST-25,P-32,8
AF-9229,13-03-2023,ST-45,P-49,7
OW-604570,14-07-2024,ST-30,P-19,4
YC-21504,09-07-2022,ST-22,P-25,8
CD-51629,12-03-2020,ST-18,P-63,6
WA-998376,11-05-2020,ST-61,P-88,10
OR-5252,19-01-2022,ST-30,P-18,8
AP-466990,07-09-2024,ST-46,P-22,5
YH-02153,04-02-2022,ST-54,P-62,1
NO-97255,19-09-2024,ST-11,P-68,10
MP-96706,17-12-2023,ST-19,P-3,6
GM-5185,14-12-2022,ST-49,P-39,8
HN-6557,07-08-2023,ST-74,P-64,1
UX-4691,28-05-2023,ST-38,P-3,3
TI-808938,26-01-2024,ST-61,P-72,2
JW-14955,16-07-2022,ST-15,P-86,10
HS-44024,24-10-2020,ST-26,P-51,10
TA-085832,09-10-2023,ST-19,P-38,5
IQ-7823,28-05-2024,ST-33,P-32,2
SK-8757,15-10-2020,ST-43,P-29,5
UH-43166,17-03-2023,ST-55,P-62,8
AI-42514,24-02-2020,ST-59,P-25,1
VK-182595,25-04-2022,ST-7,P-59,6
EQ-902082,20-01-2021,ST-36,P-81,10
BK-967044,12-12-2022,ST-2,P-19,5
AR-472613,17-11-2023,ST-71,P-58,6
RM-166643,21-11-2020,ST-33,P-58,7
DV-286137,12-04-2020,ST-54,P-73,10
KO-197326,04-04-2021,ST-5,P-54,8
LR-8539,17-07-2024,ST-27,P-66,9
IY-352511,12-11-2020,ST-6,P-7,3
IL-874644,21-05-2024,ST-31,P-65,7
PR-71179,25-10-2023,ST-57,P-29,1
AX-684923,11-07-2022,ST-56,P-11,3
ND-237422,05-02-2024,ST-9,P-13,5
KB-9580,12-09-2021,ST-72,P-4,6
CV-5669,12-08-2023,ST-36,P-59,2
KJ-8017,26-09-2021,ST-12,P-31,10
DX-611358,24-07-2021,ST-56,P-15,7
TK-222428,27-03-2023,ST-34,P-72,1
YC-7950,07-08-2023,ST-50,P-48,10
ZZ-651320,18-01-2022,ST-65,P-56,8
NM-60674,02-08-2021,ST-49,P-77,6
DF-100959,01-08-2022,ST-4,P-26,4
